,timestamp,hero,villain,market,line,line_type,price,match_id,league,sport,hero_score,villain_score
25,2022-11-04 16:46:21.017880,Metropolitans 92,Limoges CSP,SPREAD,13.5,favorite,-130,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,52,38
26,2022-11-04 16:46:21.017880,Limoges CSP,Metropolitans 92,WIN,,,+1500,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,38,52
27,2022-11-04 16:46:21.017880,Metropolitans 92,Limoges CSP,WIN,,,-5000,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,52,38
28,2022-11-04 16:46:21.017880,Limoges CSP,Metropolitans 92,TOTAL,13.5,favorite,-110,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,38,52
29,2022-11-04 16:46:21.017880,Metropolitans 92,Limoges CSP,TOTAL,13.5,favorite,-120,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,52,38
30,2022-11-04 16:46:21.135381,Chalons Reims,Aix Maurienne,SPREAD,4.5,underdog,-120,champagne-basket-amsb-202211041500,pro-b,basketball,75,74
31,2022-11-04 16:46:21.135381,Aix Maurienne,Chalons Reims,SPREAD,4.5,underdog,-120,champagne-basket-amsb-202211041500,pro-b,basketball,74,75
32,2022-11-04 16:46:21.135381,Chalons Reims,Aix Maurienne,WIN,,,-245,champagne-basket-amsb-202211041500,pro-b,basketball,75,74
33,2022-11-04 16:46:21.135381,Aix Maurienne,Chalons Reims,WIN,,,+170,champagne-basket-amsb-202211041500,pro-b,basketball,74,75
34,2022-11-04 16:46:21.135381,Chalons Reims,Aix Maurienne,TOTAL,4.5,underdog,+110,champagne-basket-amsb-202211041500,pro-b,basketball,75,74
35,2022-11-04 16:46:21.135381,Aix Maurienne,Chalons Reims,TOTAL,4.5,underdog,-155,champagne-basket-amsb-202211041500,pro-b,basketball,74,75
36,2022-11-04 16:46:21.260454,Etoile Angers Basket,Stade Rochelais,SPREAD,10.5,underdog,+105,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,65
37,2022-11-04 16:46:21.260454,Stade Rochelais,Etoile Angers Basket,SPREAD,10.5,underdog,-150,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,65,76
38,2022-11-04 16:46:21.260454,Etoile Angers Basket,Stade Rochelais,WIN,,,-7500,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,65
39,2022-11-04 16:46:21.260454,Stade Rochelais,Etoile Angers Basket,WIN,,,+1000,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,65,76
40,2022-11-04 16:46:21.260454,Etoile Angers Basket,Stade Rochelais,TOTAL,10.5,underdog,-115,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,65
41,2022-11-04 16:46:21.260454,Stade Rochelais,Etoile Angers Basket,TOTAL,10.5,underdog,-125,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,65,76
42,2022-11-04 16:46:21.381379,Saint-Quentin,Alliance Sport Alsace,SPREAD,8.5,favorite,-120,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,75
43,2022-11-04 16:46:21.381379,Alliance Sport Alsace,Saint-Quentin,SPREAD,8.5,favorite,-120,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,75,67
44,2022-11-04 16:46:21.381379,Saint-Quentin,Alliance Sport Alsace,WIN,,,+775,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,75
45,2022-11-04 16:46:21.381379,Alliance Sport Alsace,Saint-Quentin,WIN,,,-2000,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,75,67
46,2022-11-04 16:46:21.381379,Saint-Quentin,Alliance Sport Alsace,TOTAL,8.5,favorite,+110,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,75
47,2022-11-04 16:46:21.381379,Alliance Sport Alsace,Saint-Quentin,TOTAL,8.5,favorite,-155,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,75,67
48,2022-11-04 16:46:21.500263,Boulazac,Antibes Sharks,SPREAD,4.5,underdog,-135,boulazac-antibes-sharks-202211041530,pro-b,basketball,56,49
49,2022-11-04 16:46:21.500263,Antibes Sharks,Boulazac,SPREAD,4.5,underdog,-105,boulazac-antibes-sharks-202211041530,pro-b,basketball,49,56
50,2022-11-04 16:46:21.500263,Boulazac,Antibes Sharks,WIN,,,-330,boulazac-antibes-sharks-202211041530,pro-b,basketball,56,49
51,2022-11-04 16:46:21.500263,Antibes Sharks,Boulazac,WIN,,,+240,boulazac-antibes-sharks-202211041530,pro-b,basketball,49,56
52,2022-11-04 16:46:21.500263,Boulazac,Antibes Sharks,TOTAL,4.5,underdog,+110,boulazac-antibes-sharks-202211041530,pro-b,basketball,56,49
53,2022-11-04 16:46:21.500263,Antibes Sharks,Boulazac,TOTAL,4.5,underdog,-155,boulazac-antibes-sharks-202211041530,pro-b,basketball,49,56
54,2022-11-04 16:46:21.621531,Saint-Chamond,Vichy-Clermont Métropole,SPREAD,1.5,underdog,-110,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
55,2022-11-04 16:46:21.621531,Vichy-Clermont Métropole,Saint-Chamond,SPREAD,1.5,underdog,-130,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
56,2022-11-04 16:46:21.621531,Saint-Chamond,Vichy-Clermont Métropole,WIN,,,-130,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
57,2022-11-04 16:46:21.621531,Vichy-Clermont Métropole,Saint-Chamond,WIN,,,-110,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
58,2022-11-04 16:46:21.621531,Saint-Chamond,Vichy-Clermont Métropole,TOTAL,1.5,underdog,-120,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
59,2022-11-04 16:46:21.621531,Vichy-Clermont Métropole,Saint-Chamond,TOTAL,1.5,underdog,-120,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,61,61
60,2022-11-04 16:46:21.739881,Cibona,ZKK Split,SPREAD,1.5,favorite,-150,cibona-zkk-split-202211041500,aba-league,basketball,67,67
61,2022-11-04 16:46:21.739881,ZKK Split,Cibona,SPREAD,1.5,favorite,+105,cibona-zkk-split-202211041500,aba-league,basketball,67,67
62,2022-11-04 16:46:21.739881,Cibona,ZKK Split,WIN,,,-155,cibona-zkk-split-202211041500,aba-league,basketball,67,67
63,2022-11-04 16:46:21.739881,ZKK Split,Cibona,WIN,,,+110,cibona-zkk-split-202211041500,aba-league,basketball,67,67
64,2022-11-04 16:46:21.739881,Cibona,ZKK Split,TOTAL,1.5,favorite,+110,cibona-zkk-split-202211041500,aba-league,basketball,67,67
65,2022-11-04 16:46:21.739881,ZKK Split,Cibona,TOTAL,1.5,favorite,-155,cibona-zkk-split-202211041500,aba-league,basketball,67,67
66,2022-11-04 16:46:21.854339,Kangoeres Mechelen,Limburg United,SPREAD,1.5,favorite,-120,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,57,58
67,2022-11-04 16:46:21.854339,Limburg United,Kangoeres Mechelen,SPREAD,1.5,favorite,-120,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,58,57
68,2022-11-04 16:46:21.854339,Kangoeres Mechelen,Limburg United,WIN,,,+110,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,57,58
69,2022-11-04 16:46:21.854339,Limburg United,Kangoeres Mechelen,WIN,,,-155,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,58,57
70,2022-11-04 16:46:21.854339,Kangoeres Mechelen,Limburg United,TOTAL,1.5,favorite,+110,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,57,58
71,2022-11-04 16:46:21.854339,Limburg United,Kangoeres Mechelen,TOTAL,1.5,favorite,-155,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,58,57
72,2022-11-04 16:46:21.982151,Okapi Aalst,Spirou Charleroi,SPREAD,14.5,underdog,-110,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,77,56
73,2022-11-04 16:46:21.982151,Spirou Charleroi,Okapi Aalst,SPREAD,14.5,underdog,-130,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,56,77
74,2022-11-04 16:46:21.982151,Okapi Aalst,Spirou Charleroi,WIN,,,-6600,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,77,56
75,2022-11-04 16:46:21.982151,Spirou Charleroi,Okapi Aalst,WIN,,,+1000,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,56,77
76,2022-11-04 16:46:21.982151,Okapi Aalst,Spirou Charleroi,TOTAL,14.5,underdog,-115,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,77,56
77,2022-11-04 16:46:21.982151,Spirou Charleroi,Okapi Aalst,TOTAL,14.5,underdog,-125,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,56,77
78,2022-11-04 16:46:22.101836,RSW Liège,BC Oostende,SPREAD,39.5,favorite,+105,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,43,75
79,2022-11-04 16:46:22.101836,BC Oostende,RSW Liège,SPREAD,39.5,favorite,-150,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,75,43
80,2022-11-04 16:46:22.101836,RSW Liège,BC Oostende,WIN,,,+1500,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,43,75
81,2022-11-04 16:46:22.101836,BC Oostende,RSW Liège,WIN,,,-10000,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,75,43
82,2022-11-04 16:46:22.101836,RSW Liège,BC Oostende,TOTAL,39.5,favorite,-115,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,43,75
83,2022-11-04 16:46:22.101836,BC Oostende,RSW Liège,TOTAL,39.5,favorite,-125,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,75,43
84,2022-11-04 16:46:22.213216,Zadar,Dinamo Zagreb,SPREAD,9.5,underdog,+105,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,94,82
85,2022-11-04 16:46:22.213216,Dinamo Zagreb,Zadar,SPREAD,9.5,underdog,-150,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,82,94
86,2022-11-04 16:46:22.213216,Zadar,Dinamo Zagreb,WIN,,,-6600,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,94,82
87,2022-11-04 16:46:22.213216,Dinamo Zagreb,Zadar,WIN,,,+1400,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,82,94
88,2022-11-04 16:46:22.213216,Zadar,Dinamo Zagreb,TOTAL,9.5,underdog,-130,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,94,82
89,2022-11-04 16:46:22.213216,Dinamo Zagreb,Zadar,TOTAL,9.5,underdog,-110,zadar-dinamo-zagreb-202211041500,a1-liga,basketball,82,94
90,2022-11-04 16:46:22.315622,Caledonia Gladiators,Bristol Flyers,SPREAD,12.5,favorite,-115,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,52,67
91,2022-11-04 16:46:22.315622,Bristol Flyers,Caledonia Gladiators,SPREAD,12.5,favorite,-125,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,67,52
92,2022-11-04 16:46:22.315622,Caledonia Gladiators,Bristol Flyers,WIN,,,+900,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,52,67
93,2022-11-04 16:46:22.315622,Bristol Flyers,Caledonia Gladiators,WIN,,,-3300,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,67,52
94,2022-11-04 16:46:22.315622,Caledonia Gladiators,Bristol Flyers,TOTAL,12.5,favorite,-120,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,52,67
95,2022-11-04 16:46:22.315622,Bristol Flyers,Caledonia Gladiators,TOTAL,12.5,favorite,-120,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,basketball,67,52
96,2022-11-04 16:46:22.440923,Cheshire Phoenix,Leicester Riders,SPREAD,10.5,favorite,-150,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,44,49
97,2022-11-04 16:46:22.440923,Leicester Riders,Cheshire Phoenix,SPREAD,10.5,favorite,+105,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,49,44
98,2022-11-04 16:46:22.440923,Cheshire Phoenix,Leicester Riders,WIN,,,+450,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,44,49
99,2022-11-04 16:46:22.440923,Leicester Riders,Cheshire Phoenix,WIN,,,-800,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,49,44
100,2022-11-04 16:46:22.440923,Cheshire Phoenix,Leicester Riders,TOTAL,10.5,favorite,-115,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,44,49
101,2022-11-04 16:46:22.440923,Leicester Riders,Cheshire Phoenix,TOTAL,10.5,favorite,-125,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,basketball,49,44
102,2022-11-04 16:46:22.534663,Surrey Scorchers,Newcastle Eagles,SPREAD,1.5,favorite,-140,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,38,31
103,2022-11-04 16:46:22.534663,Newcastle Eagles,Surrey Scorchers,SPREAD,1.5,favorite,EVEN,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,31,38
104,2022-11-04 16:46:22.534663,Surrey Scorchers,Newcastle Eagles,WIN,,,-120,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,38,31
105,2022-11-04 16:46:22.534663,Newcastle Eagles,Surrey Scorchers,WIN,,,-120,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,31,38
106,2022-11-04 16:46:22.534663,Surrey Scorchers,Newcastle Eagles,TOTAL,1.5,favorite,EVEN,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,38,31
107,2022-11-04 16:46:22.534663,Newcastle Eagles,Surrey Scorchers,TOTAL,1.5,favorite,-140,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,basketball,31,38
108,2022-11-04 16:46:22.647494,Gladiators Trier,Paderborn Baskets,SPREAD,7.5,underdog,-125,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,82,74
109,2022-11-04 16:46:22.647494,Paderborn Baskets,Gladiators Trier,SPREAD,7.5,underdog,-115,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,74,82
110,2022-11-04 16:46:22.647494,Gladiators Trier,Paderborn Baskets,WIN,,,-6600,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,82,74
111,2022-11-04 16:46:22.647494,Paderborn Baskets,Gladiators Trier,WIN,,,+1500,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,74,82
112,2022-11-04 16:46:22.647494,Gladiators Trier,Paderborn Baskets,TOTAL,7.5,underdog,+110,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,82,74
113,2022-11-04 16:46:22.647494,Paderborn Baskets,Gladiators Trier,TOTAL,7.5,underdog,-155,gladiators-trier-paderborn-baskets-202211041500,pro-a,basketball,74,82
114,2022-11-04 16:46:22.745242,Grindavik,Njardvik,SPREAD,3.5,favorite,-125,grindavik-njardvik-202211041615,premier-league,basketball,34,23
115,2022-11-04 16:46:22.745242,Njardvik,Grindavik,SPREAD,3.5,favorite,-115,grindavik-njardvik-202211041615,premier-league,basketball,23,34
116,2022-11-04 16:46:22.745242,Grindavik,Njardvik,WIN,,,+135,grindavik-njardvik-202211041615,premier-league,basketball,34,23
117,2022-11-04 16:46:22.745242,Njardvik,Grindavik,WIN,,,-190,grindavik-njardvik-202211041615,premier-league,basketball,23,34
118,2022-11-04 16:46:22.745242,Grindavik,Njardvik,TOTAL,3.5,favorite,-110,grindavik-njardvik-202211041615,premier-league,basketball,34,23
119,2022-11-04 16:46:22.745242,Njardvik,Grindavik,TOTAL,3.5,favorite,-130,grindavik-njardvik-202211041615,premier-league,basketball,23,34
120,2022-11-04 16:46:22.862112,Iraurgi SB,HLA Alicante,SPREAD,6.5,favorite,-115,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,48,50
121,2022-11-04 16:46:22.862112,HLA Alicante,Iraurgi SB,SPREAD,6.5,favorite,-125,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,50,48
122,2022-11-04 16:46:22.862112,Iraurgi SB,HLA Alicante,WIN,,,+325,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,48,50
123,2022-11-04 16:46:22.862112,HLA Alicante,Iraurgi SB,WIN,,,-525,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,50,48
124,2022-11-04 16:46:22.862112,Iraurgi SB,HLA Alicante,TOTAL,6.5,favorite,-130,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,48,50
125,2022-11-04 16:46:22.862112,HLA Alicante,Iraurgi SB,TOTAL,6.5,favorite,-110,iraurgi-sb-hla-alicante-202211041530,leb-oro,basketball,50,48
126,2022-11-04 16:46:22.960342,Caceres Basket,Amics Castelló,SPREAD,10.5,underdog,-125,caceres-basket-amics-castello-202211041600,leb-oro,basketball,51,33
127,2022-11-04 16:46:22.960342,Amics Castelló,Caceres Basket,SPREAD,10.5,underdog,-115,caceres-basket-amics-castello-202211041600,leb-oro,basketball,33,51
128,2022-11-04 16:46:22.960342,Caceres Basket,Amics Castelló,WIN,,,-900,caceres-basket-amics-castello-202211041600,leb-oro,basketball,51,33
129,2022-11-04 16:46:22.960342,Amics Castelló,Caceres Basket,WIN,,,+500,caceres-basket-amics-castello-202211041600,leb-oro,basketball,33,51
130,2022-11-04 16:46:22.960342,Caceres Basket,Amics Castelló,TOTAL,10.5,underdog,-115,caceres-basket-amics-castello-202211041600,leb-oro,basketball,51,33
131,2022-11-04 16:46:22.960342,Amics Castelló,Caceres Basket,TOTAL,10.5,underdog,-125,caceres-basket-amics-castello-202211041600,leb-oro,basketball,33,51
132,2022-11-04 16:46:23.064726,PHI 76ers (EVERGREEN),BKN Nets (UNDERRATED),SPREAD,4.5,favorite,-105,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,68,75
133,2022-11-04 16:46:23.064726,BKN Nets (UNDERRATED),PHI 76ers (EVERGREEN),SPREAD,4.5,favorite,-135,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,75,68
134,2022-11-04 16:46:23.064726,PHI 76ers (EVERGREEN),BKN Nets (UNDERRATED),WIN,,,+475,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,68,75
135,2022-11-04 16:46:23.064726,BKN Nets (UNDERRATED),PHI 76ers (EVERGREEN),WIN,,,-900,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,75,68
136,2022-11-04 16:46:23.064726,PHI 76ers (EVERGREEN),BKN Nets (UNDERRATED),TOTAL,4.5,favorite,-130,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,68,75
137,2022-11-04 16:46:23.064726,BKN Nets (UNDERRATED),PHI 76ers (EVERGREEN),TOTAL,4.5,favorite,-110,phi-76ers-evergreen-bkn-nets-underrated-202211041620,ebasketball-h2h-gg-league-4x5mins,basketball,75,68
138,2022-11-04 16:46:23.168720,GS Warriors (ICEMAN),PHI 76ers (TAAPZ),SPREAD,4.5,favorite,-120,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,23,28
139,2022-11-04 16:46:23.168720,PHI 76ers (TAAPZ),GS Warriors (ICEMAN),SPREAD,4.5,favorite,-120,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,28,23
140,2022-11-04 16:46:23.168720,GS Warriors (ICEMAN),PHI 76ers (TAAPZ),WIN,,,+210,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,23,28
141,2022-11-04 16:46:23.168720,PHI 76ers (TAAPZ),GS Warriors (ICEMAN),WIN,,,-315,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,28,23
142,2022-11-04 16:46:23.168720,GS Warriors (ICEMAN),PHI 76ers (TAAPZ),TOTAL,4.5,favorite,-140,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,23,28
143,2022-11-04 16:46:23.168720,PHI 76ers (TAAPZ),GS Warriors (ICEMAN),TOTAL,4.5,favorite,EVEN,gs-warriors-iceman-phi-76ers-taapz-202211041632,ebasketball-h2h-gg-league-4x5mins,basketball,28,23
144,2022-11-04 16:46:23.273581,MIL Bucks (HUNCHO),PHX Suns (BULLDOZER),SPREAD,9.5,underdog,-130,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
145,2022-11-04 16:46:23.273581,PHX Suns (BULLDOZER),MIL Bucks (HUNCHO),SPREAD,9.5,underdog,-110,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
146,2022-11-04 16:46:23.273581,MIL Bucks (HUNCHO),PHX Suns (BULLDOZER),WIN,,,-650,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
147,2022-11-04 16:46:23.273581,PHX Suns (BULLDOZER),MIL Bucks (HUNCHO),WIN,,,+375,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
148,2022-11-04 16:46:23.273581,MIL Bucks (HUNCHO),PHX Suns (BULLDOZER),TOTAL,9.5,underdog,-110,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
149,2022-11-04 16:46:23.273581,PHX Suns (BULLDOZER),MIL Bucks (HUNCHO),TOTAL,9.5,underdog,-130,mil-bucks-huncho-phx-suns-bulldozer-202211041642,ebasketball-h2h-gg-league-4x5mins,basketball,4,4
150,2022-11-04 16:46:23.380033,LA Clippers (Adza),ORL Magic (Blanc),SPREAD,4.5,favorite,-130,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,17,18
151,2022-11-04 16:46:23.380033,ORL Magic (Blanc),LA Clippers (Adza),SPREAD,4.5,favorite,-110,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,18,17
152,2022-11-04 16:46:23.380033,LA Clippers (Adza),ORL Magic (Blanc),WIN,,,+180,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,17,18
153,2022-11-04 16:46:23.380033,ORL Magic (Blanc),LA Clippers (Adza),WIN,,,-265,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,18,17
154,2022-11-04 16:46:23.380033,LA Clippers (Adza),ORL Magic (Blanc),TOTAL,4.5,favorite,-115,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,17,18
155,2022-11-04 16:46:23.380033,ORL Magic (Blanc),LA Clippers (Adza),TOTAL,4.5,favorite,-125,la-clippers-adza-orl-magic-blanc-202211041635,ebasketball-battle-4x5mins,basketball,18,17
