,timestamp,hero,villain,market,line,line_type,price,match_id,league,sport,hero_score,villain_score
21,2022-11-07 17:28:38.537991,Kentucky (#4),Howard ,WIN,25.5,favorite,-110,howard-kentucky-4-202211071830,college-basketball,basketball,,
22,2022-11-07 17:28:38.741298,Michigan (#22),IPFW,TOTAL,15.5,favorite,-110,ipfw-michigan-22-202211071830,college-basketball,basketball,,
23,2022-11-07 17:28:38.948569,Villanova (#16),La Salle,TOTAL,15.0,favorite,-105,la-salle-villanova-16-202211071830,college-basketball,basketball,,
24,2022-11-07 17:28:39.165656,Butler,New Orleans,WIN,18.5,favorite,-110,new-orleans-butler-202211071830,college-basketball,basketball,,
25,2022-11-07 17:28:39.364537,St. John's,Merrimack,WIN,20.0,favorite,-110,merrimack-st-john-s-202211071845,college-basketball,basketball,,
26,2022-11-07 17:28:39.556176,Bowling Green,Air Force,TOTAL,3.5,favorite,-110,air-force-bowling-green-202211071900,college-basketball,basketball,,
27,2022-11-07 17:28:39.779142,Towson,Albany NY,WIN,16.5,favorite,-110,albany-ny-towson-202211071900,college-basketball,basketball,,
28,2022-11-07 17:28:39.967100,Iowa,Bethune Cookman,WIN,29.0,favorite,-110,bethune-cookman-iowa-202211071900,college-basketball,basketball,,
29,2022-11-07 17:28:40.143783,Vermont,Brown,WIN,11.5,favorite,-110,brown-vermont-202211071900,college-basketball,basketball,,
30,2022-11-07 17:28:40.328011,Buffalo,Colgate,WIN,3.0,underdog,-110,colgate-buffalo-202211071900,college-basketball,basketball,,
31,2022-11-07 17:28:40.527390,Rutgers,Columbia,TOTAL,20.0,favorite,-110,columbia-rutgers-202211071900,college-basketball,basketball,,
32,2022-11-07 17:28:40.709374,Florida International,Houston Baptist ,WIN,13.0,favorite,-110,houston-christian-florida-international-202211071900,college-basketball,basketball,,
33,2022-11-07 17:28:40.874935,Denver U,Idaho,TOTAL,9.5,favorite,-110,idaho-denver-u-202211071900,college-basketball,basketball,,
34,2022-11-07 17:28:41.097749,Duke (#7),Jacksonville ,WIN,17.0,favorite,-110,jacksonville-duke-7-202211071900,college-basketball,basketball,,
35,2022-11-07 17:28:41.318312,Northern Kentucky,Kent State,TOTAL,1.0,favorite,-110,kent-state-northern-kentucky-202211071900,college-basketball,basketball,,
36,2022-11-07 17:28:41.587704,Dayton (#24),Lindenwood,WIN,32.5,favorite,-110,lindenwood-dayton-24-202211071900,college-basketball,basketball,,
37,2022-11-07 17:28:41.778663,Old Dominion,MD Eastern Shore,WIN,11.0,favorite,-110,md-eastern-shore-old-dominion-202211071900,college-basketball,basketball,,
38,2022-11-07 17:28:41.983398,Virginia Commonwealth,Manhattan ,TOTAL,22.0,favorite,-110,manhattan-virginia-commonwealth-202211071900,college-basketball,basketball,,
39,2022-11-07 17:28:42.220401,Queens NC,Marshall,WIN,5.0,underdog,-110,marshall-queens-nc-202211071900,college-basketball,basketball,,
40,2022-11-07 17:28:42.445113,Indiana (#13),Morehead State,WIN,24.5,favorite,-110,morehead-state-indiana-13-202211071900,college-basketball,basketball,,
41,2022-11-07 17:28:42.680494,West Virginia,Mount St. Mary's,WIN,17.0,favorite,-110,mount-st-mary-s-west-virginia-202211071900,college-basketball,basketball,,
42,2022-11-07 17:28:42.849422,St. Peter's,NJIT,WIN,9.0,favorite,-110,njit-st-peter-s-202211071900,college-basketball,basketball,,
43,2022-11-07 17:28:43.072359,Maryland,Niagara,TOTAL,17.0,favorite,-110,niagara-maryland-202211071900,college-basketball,basketball,,
44,2022-11-07 17:28:43.303074,Michigan State,Northern Arizona,TOTAL,21.0,favorite,-110,northern-arizona-michigan-state-202211071900,college-basketball,basketball,,
45,2022-11-07 17:28:43.517164,Iona,Pennsylvania,TOTAL,6.5,favorite,-110,pennsylvania-iona-202211071900,college-basketball,basketball,,
46,2022-11-07 17:28:43.707088,Rhode Island,Quinnipiac,TOTAL,9.0,favorite,-110,quinnipiac-rhode-island-202211071900,college-basketball,basketball,,
47,2022-11-07 17:28:43.945996,Ohio State,Robert Morris,TOTAL,20.0,favorite,-110,robert-morris-ohio-state-202211071900,college-basketball,basketball,,
48,2022-11-07 17:28:44.164363,Holy Cross ,Siena,WIN,3.5,underdog,-110,siena-holy-cross-202211071900,college-basketball,basketball,,
49,2022-11-07 17:28:44.391204,Akron,South Dakota State,TOTAL,3.5,favorite,-110,south-dakota-state-akron-202211071900,college-basketball,basketball,,
50,2022-11-07 17:28:44.651129,St. Bonaventure,St. Francis PA,WIN,13.0,favorite,-110,st-francis-pa-st-bonaventure-202211071900,college-basketball,basketball,,
51,2022-11-07 17:28:44.939732,Florida State,Stetson,WIN,18.0,favorite,-110,stetson-florida-state-202211071900,college-basketball,basketball,,
52,2022-11-07 17:28:45.151583,Arizona State,Tarleton State,TOTAL,14.0,favorite,-110,tarleton-state-arizona-state-202211071900,college-basketball,basketball,,
53,2022-11-07 17:28:45.465475,Pittsburgh,Tennessee Martin,TOTAL,8.5,favorite,-110,tennessee-martin-pittsburgh-202211071900,college-basketball,basketball,,
54,2022-11-07 17:28:45.777812,Tennessee (#11),Tennessee Tech,WIN,36.0,favorite,-110,tennessee-tech-tennessee-11-202211071900,college-basketball,basketball,,
