,timestamp,hero,villain,market,line,line_type,price,hero_score,villain_score
260,2022-11-04 16:27:27.144821,Heidelberg,Telekom Baskets Bonn,WIN,,,+500,,
261,2022-11-04 16:27:27.144821,Telekom Baskets Bonn,Heidelberg,WIN,,,-700,,
262,2022-11-04 16:27:27.144821,Heidelberg,Telekom Baskets Bonn,TOTAL,11.5,favorite,-110,,
263,2022-11-04 16:27:27.144821,Telekom Baskets Bonn,Heidelberg,TOTAL,11.5,favorite,-110,,
264,2022-11-04 16:27:27.272077,Mitteldeutscher BC,Crailsheim Merlins,SPREAD,8.0,favorite,-105,,
265,2022-11-04 16:27:27.272077,Crailsheim Merlins,Mitteldeutscher BC,SPREAD,8.0,favorite,-115,,
266,2022-11-04 16:27:27.272077,Mitteldeutscher BC,Crailsheim Merlins,WIN,,,+275,,
267,2022-11-04 16:27:27.272077,Crailsheim Merlins,Mitteldeutscher BC,WIN,,,-350,,
268,2022-11-04 16:27:27.272077,Mitteldeutscher BC,Crailsheim Merlins,TOTAL,8.0,favorite,-105,,
269,2022-11-04 16:27:27.272077,Crailsheim Merlins,Mitteldeutscher BC,TOTAL,8.0,favorite,-115,,
270,2022-11-04 16:27:27.401061,Baskets Oldenburg,Skyliners Frankfurt,SPREAD,4.0,underdog,-110,,
271,2022-11-04 16:27:27.401061,Skyliners Frankfurt,Baskets Oldenburg,SPREAD,4.0,underdog,-110,,
272,2022-11-04 16:27:27.401061,Baskets Oldenburg,Skyliners Frankfurt,WIN,,,-175,,
273,2022-11-04 16:27:27.401061,Skyliners Frankfurt,Baskets Oldenburg,WIN,,,+153,,
274,2022-11-04 16:27:27.401061,Baskets Oldenburg,Skyliners Frankfurt,TOTAL,4.0,underdog,-110,,
275,2022-11-04 16:27:27.401061,Skyliners Frankfurt,Baskets Oldenburg,TOTAL,4.0,underdog,-110,,
276,2022-11-04 16:27:27.530073,Brose Bamberg,Rostock Seawolves,SPREAD,6.5,favorite,-115,,
277,2022-11-04 16:27:27.530073,Rostock Seawolves,Brose Bamberg,SPREAD,6.5,favorite,-105,,
278,2022-11-04 16:27:27.530073,Brose Bamberg,Rostock Seawolves,WIN,,,+210,,
279,2022-11-04 16:27:27.530073,Rostock Seawolves,Brose Bamberg,WIN,,,-260,,
280,2022-11-04 16:27:27.530073,Brose Bamberg,Rostock Seawolves,TOTAL,6.5,favorite,-110,,
281,2022-11-04 16:27:27.530073,Rostock Seawolves,Brose Bamberg,TOTAL,6.5,favorite,-110,,
282,2022-11-04 16:27:27.655562,Hamburg Towers,MHP Riesen Ludwigsburg,SPREAD,6.0,favorite,-110,,
283,2022-11-04 16:27:27.655562,MHP Riesen Ludwigsburg,Hamburg Towers,SPREAD,6.0,favorite,-110,,
284,2022-11-04 16:27:27.655562,Hamburg Towers,MHP Riesen Ludwigsburg,WIN,,,+200,,
285,2022-11-04 16:27:27.655562,MHP Riesen Ludwigsburg,Hamburg Towers,WIN,,,-230,,
286,2022-11-04 16:27:27.655562,Hamburg Towers,MHP Riesen Ludwigsburg,TOTAL,6.0,favorite,-115,,
287,2022-11-04 16:27:27.655562,MHP Riesen Ludwigsburg,Hamburg Towers,TOTAL,6.0,favorite,-105,,
288,2022-11-04 16:27:27.795484,Medi Bayreuth,Bayern Munich,SPREAD,14.5,favorite,-115,,
289,2022-11-04 16:27:27.795484,Bayern Munich,Medi Bayreuth,SPREAD,14.5,favorite,-105,,
290,2022-11-04 16:27:27.795484,Medi Bayreuth,Bayern Munich,WIN,,,+775,,
291,2022-11-04 16:27:27.795484,Bayern Munich,Medi Bayreuth,WIN,,,-1100,,
292,2022-11-04 16:27:27.795484,Medi Bayreuth,Bayern Munich,TOTAL,14.5,favorite,-115,,
293,2022-11-04 16:27:27.795484,Bayern Munich,Medi Bayreuth,TOTAL,14.5,favorite,-105,,
294,2022-11-04 16:27:27.928889,Donar Groningen,Apollo Amsterdam,SPREAD,17.0,underdog,-120,,
295,2022-11-04 16:27:27.928889,Apollo Amsterdam,Donar Groningen,SPREAD,17.0,underdog,-120,,
296,2022-11-04 16:27:27.928889,Donar Groningen,Apollo Amsterdam,WIN,,,-1800,,
297,2022-11-04 16:27:27.928889,Apollo Amsterdam,Donar Groningen,WIN,,,+700,,
298,2022-11-04 16:27:27.928889,Donar Groningen,Apollo Amsterdam,TOTAL,17.0,underdog,-120,,
299,2022-11-04 16:27:27.928889,Apollo Amsterdam,Donar Groningen,TOTAL,17.0,underdog,-120,,
300,2022-11-04 16:27:28.065156,Güssing/Jennersdorf,Mistelbach Mustangs,SPREAD,7.0,favorite,-115,,
301,2022-11-04 16:27:28.065156,Mistelbach Mustangs,Güssing/Jennersdorf,SPREAD,7.0,favorite,-125,,
302,2022-11-04 16:27:28.065156,Güssing/Jennersdorf,Mistelbach Mustangs,WIN,,,+220,,
303,2022-11-04 16:27:28.065156,Mistelbach Mustangs,Güssing/Jennersdorf,WIN,,,-330,,
304,2022-11-04 16:27:28.065156,Güssing/Jennersdorf,Mistelbach Mustangs,TOTAL,7.0,favorite,-125,,
305,2022-11-04 16:27:28.065156,Mistelbach Mustangs,Güssing/Jennersdorf,TOTAL,7.0,favorite,-115,,
306,2022-11-04 16:27:28.211024,BC Vienna,Vienna Timberwolves,SPREAD,16.5,underdog,-120,,
307,2022-11-04 16:27:28.211024,Vienna Timberwolves,BC Vienna,SPREAD,16.5,underdog,-120,,
308,2022-11-04 16:27:28.211024,BC Vienna,Vienna Timberwolves,WIN,,,-2500,,
309,2022-11-04 16:27:28.211024,Vienna Timberwolves,BC Vienna,WIN,,,+700,,
310,2022-11-04 16:27:28.211024,BC Vienna,Vienna Timberwolves,TOTAL,16.5,underdog,-120,,
311,2022-11-04 16:27:28.211024,Vienna Timberwolves,BC Vienna,TOTAL,16.5,underdog,-120,,
312,2022-11-04 16:27:28.351318,Fürstenfeld Panthers,Flyers Wels,SPREAD,18.5,favorite,-115,,
313,2022-11-04 16:27:28.351318,Flyers Wels,Fürstenfeld Panthers,SPREAD,18.5,favorite,-125,,
314,2022-11-04 16:27:28.351318,Fürstenfeld Panthers,Flyers Wels,WIN,,,+850,,
315,2022-11-04 16:27:28.351318,Flyers Wels,Fürstenfeld Panthers,WIN,,,-2500,,
316,2022-11-04 16:27:28.351318,Fürstenfeld Panthers,Flyers Wels,TOTAL,18.5,favorite,-120,,
317,2022-11-04 16:27:28.351318,Flyers Wels,Fürstenfeld Panthers,TOTAL,18.5,favorite,-120,,
318,2022-11-04 16:27:28.486168,Klosterneuburg Dukes,BBC Nord Dragonz,SPREAD,4.0,underdog,-125,,
319,2022-11-04 16:27:28.486168,BBC Nord Dragonz,Klosterneuburg Dukes,SPREAD,4.0,underdog,-115,,
320,2022-11-04 16:27:28.486168,Klosterneuburg Dukes,BBC Nord Dragonz,WIN,,,-205,,
321,2022-11-04 16:27:28.486168,BBC Nord Dragonz,Klosterneuburg Dukes,WIN,,,+148,,
322,2022-11-04 16:27:28.486168,Klosterneuburg Dukes,BBC Nord Dragonz,TOTAL,4.0,underdog,-120,,
323,2022-11-04 16:27:28.486168,BBC Nord Dragonz,Klosterneuburg Dukes,TOTAL,4.0,underdog,-120,,
324,2022-11-04 16:27:28.619324,Swans Gmunden,SKN Saint Pölten,SPREAD,9.5,underdog,-120,,
325,2022-11-04 16:27:28.619324,SKN Saint Pölten,Swans Gmunden,SPREAD,9.5,underdog,-120,,
326,2022-11-04 16:27:28.619324,Swans Gmunden,SKN Saint Pölten,WIN,,,-550,,
327,2022-11-04 16:27:28.619324,SKN Saint Pölten,Swans Gmunden,WIN,,,+300,,
328,2022-11-04 16:27:28.619324,Swans Gmunden,SKN Saint Pölten,TOTAL,9.5,underdog,-120,,
329,2022-11-04 16:27:28.619324,SKN Saint Pölten,Swans Gmunden,TOTAL,9.5,underdog,-120,,
330,2022-11-04 16:27:28.760127,Traiskirchen Lions,UBSC Graz,SPREAD,10.0,favorite,-125,,
331,2022-11-04 16:27:28.760127,UBSC Graz,Traiskirchen Lions,SPREAD,10.0,favorite,-115,,
332,2022-11-04 16:27:28.760127,Traiskirchen Lions,UBSC Graz,WIN,,,+350,,
333,2022-11-04 16:27:28.760127,UBSC Graz,Traiskirchen Lions,WIN,,,-600,,
334,2022-11-04 16:27:28.760127,Traiskirchen Lions,UBSC Graz,TOTAL,10.0,favorite,-125,,
335,2022-11-04 16:27:28.760127,UBSC Graz,Traiskirchen Lions,TOTAL,10.0,favorite,-115,,
