,timestamp,hero,villain,market,line,line_type,price,match_id,league,sport,hero_score,villain_score
215,2022-11-07 17:55:31.167762,Feytiat W,Tarbes Gespe Bigorre (W),TOTAL,10.5,underdog,-120,tarbes-gespe-bigorre-w-feytiat-w-202211081400,french-cup-women,basketball,,
216,2022-11-07 17:55:31.623709,AS Monaco W,Toulouse Metropole W,TOTAL,14.5,underdog,-120,toulouse-metropole-w-as-monaco-w-202211081400,french-cup-women,basketball,,
217,2022-11-07 17:55:32.016992,Turan (W),Karaganda W,TOTAL,19.5,favorite,-120,karaganda-w-turan-w-202211072300,kazakhstan-championship-women,basketball,,
218,2022-11-07 17:55:32.461113,Tomiris W,Aktobe W,TOTAL,15.5,favorite,-120,aktobe-w-tomiris-w-202211080330,kazakhstan-championship-women,basketball,,
219,2022-11-07 17:55:32.918629,Okzhetpes Kokshetau W,Astana Tigers W,TOTAL,19.5,underdog,-120,astana-tigers-w-okzhetpes-kokshetau-w-202211080530,national-league-women,basketball,,
220,2022-11-07 17:55:33.385937,KB Istogu,Marigona Hill Pristina,TOTAL,23.5,favorite,-120,marigona-hill-pristina-kb-istogu-202211081300,division-1,basketball,,
221,2022-11-07 17:55:33.862207,Klaipedos Neptunas,Suduva-Mantinga,WIN,26.5,underdog,-120,suduva-mantinga-klaipedos-neptunas-202211081100,nkl,basketball,,
222,2022-11-07 17:55:34.244764,Vilkaviskio Perlas,Vytis,TOTAL,1.5,favorite,-120,vytis-vilkaviskio-perlas-202211081100,nkl,basketball,,
223,2022-11-07 17:55:34.688972,Olimpia Milano,Virtus Bologna,TOTAL,5.5,favorite,-110,virtus-bologna-olimpia-milano-202211091430,euroleague,basketball,,
224,2022-11-07 17:55:35.156737,Terme Olimia Podcetrtek,Tajfun Sentjur,TOTAL,4.5,favorite,-120,tajfun-sentjur-terme-olimia-podcetrtek-202211081300,1-skl,basketball,,
225,2022-11-07 17:55:35.531624,Bumi Borneo,West Bandits,TOTAL,3.5,underdog,-115,west-bandits-bumi-borneo-202211072100,ibl,basketball,,
226,2022-11-07 17:55:36.034697,Bali United,RANS PIK,TOTAL,12.5,favorite,-120,rans-pik-bali-united-202211072330,ibl,basketball,,
227,2022-11-07 17:55:36.495677,Pelita Jaya,Bima Perkasa,TOTAL,5.5,favorite,-120,bima-perkasa-pelita-jaya-202211080200,ibl,basketball,,
228,2022-11-07 17:55:36.990035,Prawira Bandung,Tangerang Hawks,TOTAL,9.5,favorite,-120,tangerang-hawks-prawira-bandung-202211080430,ibl,basketball,,
229,2022-11-07 17:55:37.459116,Kalle Tehran,Avije Mashhad,TOTAL,10.5,underdog,-120,avije-mashhad-kalle-tehran-202211080730,division-1,basketball,,
230,2022-11-07 17:55:37.915812,Mehr o Ban Novin,Pas Kamyaran,WIN,30.5,underdog,-120,pas-kamyaran-mehr-o-ban-novin-202211080730,division-1,basketball,,
231,2022-11-07 17:55:38.316671,Al-Difaa Al-Jawi,Al-Hashd,TOTAL,5.5,favorite,-120,al-hashd-al-difaa-al-jawi-202211080800,premier-league,basketball,,
232,2022-11-07 17:55:38.715909,Al-Karkh Sc,Al-Quwa Al-Jawiya,TOTAL,13.5,favorite,-120,al-quwa-al-jawiya-al-karkh-sc-202211081000,premier-league,basketball,,
233,2022-11-07 17:55:39.150456,Rizing Zephyr Fukuoka,Kagawa Five Arrows,TOTAL,4.5,favorite,-110,kagawa-five-arrows-rizing-zephyr-fukuoka-202211080500,b-league-b2,basketball,,
234,2022-11-07 17:55:39.566956,UPHSD Altas,EAC Generals,TOTAL,4.5,favorite,-120,eac-generals-uphsd-altas-202211072300,ncaa,basketball,,
235,2022-11-07 17:55:40.065116,DLS-CSB Blazers,JRU Heavy Bombers,TOTAL,6.5,favorite,-120,jru-heavy-bombers-dls-csb-blazers-202211080200,ncaa,basketball,,
236,2022-11-07 17:55:40.580059,Caribbean Storm Islands,Cimarrones del Choco,TOTAL,3.5,favorite,-120,cimarrones-del-choco-caribbean-storm-islands-202211071930,liga-profesional-de-basketball,basketball,,
